"","Estimate","Est.Error","l.95..CI","u.95..CI","Rhat","Bulk_ESS","Tail_ESS","stock_name","covariate_name","spline","RunType","stock_code","area","ecoregion","Code","Code2","region","spline.1"
"14",0.0010291301318232,0.00121243362075043,2.80502395126639e-05,0.00441170605058253,1.00031813127549,1421.97215516094,2552.23320290861,"Spring Creek Tule","stand_BI","covariate","Spring","SPR","Lower Columbia River",2,2,16,"Columbia-Snake","covariate"
"15",2.00237136037382,2.13328521436915,0.0570554644326236,7.66237673959471,1.00154993191084,1110.54221012468,1511.56797129554,"Tsoo-Yess Fall Fingerling","stand_BI","year","Fall","SOO","North Washington Coast",2,1,15,"Washington Coast","year"
"16",0.00146069180426602,0.00156953673242913,3.76382846816602e-05,0.00563146717859341,1.00003957089577,1797.4319963885,1930.89521175913,"Tsoo-Yess Fall Fingerling","stand_BI","covariate","Fall","SOO","North Washington Coast",2,1,15,"Washington Coast","covariate"
"17",1.08664791623111,0.998561528957211,0.0414947215962618,3.71905577006683,1.00223403590588,1839.22519273427,1802.96698377928,"Skykomish Fall Fingerling","stand_BI","year","Fall","SKY","Central Puget Sound",1,1,15,"Salish Sea","year"
"18",0.000708422475581802,0.000851791896561661,1.68759405084461e-05,0.0028922043416365,1.00169720014441,1467.11585497065,2100.66088719708,"Skykomish Fall Fingerling","stand_BI","covariate","Fall","SKY","Central Puget Sound",1,1,15,"Salish Sea","covariate"
"19",0.955728615625051,0.922729237784599,0.040701729968252,3.3444549297277,1.00071680143647,1616.88648407944,2089.33343004449,"Skagit Spring Fingerling","stand_BI","year","Spring","SKF","North Puget Sound",1,2,16,"Salish Sea","year"
"20",0.000648625370547569,0.000610079394210187,1.98036866843392e-05,0.00222372223811529,1.00120372974469,1490.25525235124,1970.11003510016,"Skagit Spring Fingerling","stand_BI","covariate","Spring","SKF","North Puget Sound",1,2,16,"Salish Sea","covariate"
"21",1.0660177980741,0.992332235117735,0.0314324178409316,3.62866515669716,1.0000499363975,1625.05764775307,2213.43458158605,"Lower Shuswap River Summer","stand_BI","year","Summer","SHU","Fraser River",2,1,15,"Salish Sea","year"
"22",0.000557367073968815,0.000703162578747214,1.37225528664697e-05,0.00235175011264631,1.00134842249832,1720.91884477741,2213.46139964699,"Lower Shuswap River Summer","stand_BI","covariate","Summer","SHU","Fraser River",2,1,15,"Salish Sea","covariate"
"23",1.10144975128481,1.03233462828701,0.0340961663028121,3.83823233359736,1.00110237195395,1643.6941946555,1688.09067652726,"Samish Fall Fingerling","stand_BI","year","Fall","SAM","North Puget Sound",1,1,15,"Salish Sea","year"
"24",0.000547552568586431,0.000646997242744598,1.33306566933838e-05,0.00225773775825069,1.00279909604221,2059.9695617125,1889.86614927459,"Samish Fall Fingerling","stand_BI","covariate","Fall","SAM","North Puget Sound",1,1,15,"Salish Sea","covariate"
"25",4.22297253090076,2.93062394429695,0.166820377371533,10.9508766676473,1.00252411724017,481.180329830895,1009.66203007335,"Quinsam River Fall ","stand_BI","year","Fall","QUI","Strait of Georgia",2,1,15,"Salish Sea","year"
"26",0.000563335628037918,0.000600153625295007,1.26164395786192e-05,0.00214938319399794,1.00268507435855,1231.01236166517,1667.56292611239,"Quinsam River Fall ","stand_BI","covariate","Fall","QUI","Strait of Georgia",2,1,15,"Salish Sea","covariate"
"27",1.06331294512461,1.01478383983089,0.0341295591906869,3.73239487693161,1.0006268627441,1710.32108247798,1941.77087540779,"Queets Fall Fingerling","stand_BI","year","Fall","QUE","North Washington Coast",2,5,19,"Washington Coast","year"
"28",0.000689458348135394,0.000618742044287038,2.86187024909256e-05,0.00237882700067249,1.00137339682745,1408.61011583078,1357.49446617819,"Queets Fall Fingerling","stand_BI","covariate","Fall","QUE","North Washington Coast",2,5,19,"Washington Coast","covariate"
"29",1.5909279791185,1.57164323869113,0.0592730174617079,5.73399078240182,1.00117658440283,1013.80184465231,1487.85725648898,"Puntledge River Summer","stand_BI","year","Summer","PPS","Strait of Georgia",2,5,19,"Salish Sea","year"
"30",0.000615419081868608,0.000547672138994974,3.76880502562067e-05,0.00200176337353295,1.00015751382854,1716.15065742476,1521.40800305562,"Puntledge River Summer","stand_BI","covariate","Summer","PPS","Strait of Georgia",2,5,19,"Salish Sea","covariate"
"31",1.90448055747779,1.76004152940326,0.0770191062718295,6.62606617989259,1.00048982411457,1151.61438002126,1800.31192199227,"Phillips River Fall","stand_BI","year","Fall","PHI","Strait of Georgia",2,4,18,"Salish Sea","year"
"32",0.00103424783392973,0.00148278898240663,1.71407458129944e-05,0.00518128706782304,1.00187079873648,945.743731289484,1304.05621308447,"Phillips River Fall","stand_BI","covariate","Fall","PHI","Strait of Georgia",2,4,18,"Salish Sea","covariate"
"33",2.24597791252051,1.74119809639741,0.0765019786399685,6.47534720962193,1.0022495772969,736.523692912399,1855.77100297958,"Nooksack Spring Fingerling","stand_BI","year","Spring","NSF","North Puget Sound",1,5,19,"Salish Sea","year"
"34",0.000884542665971195,0.000641543247662324,0.000187016328343864,0.00253853462255631,1.00233115754613,1723.90975041134,1979.20874636769,"Nooksack Spring Fingerling","stand_BI","covariate","Spring","NSF","North Puget Sound",1,5,19,"Salish Sea","covariate"
"35",2.31698375071298,1.32596171094063,0.590820365114331,5.73386179091476,1.00402631817031,1387.28288847647,2096.59353974386,"Nisqually Fall Fingerling","stand_BI","year","Fall","NIS","South Puget Sound",1,5,19,"Salish Sea","year"
"36",0.000981647563699498,0.000958692444578353,3.35395833647205e-05,0.00341780454106597,1.00430471852878,1173.85044724136,2007.17973668145,"Nisqually Fall Fingerling","stand_BI","covariate","Fall","NIS","South Puget Sound",1,5,19,"Salish Sea","covariate"
"37",1.46112979831714,1.28791304281625,0.0527973309642769,4.72679904012372,1.00024710016402,1814.1658363874,1825.96466150386,"Middle Shuswap","stand_BI","year","Summer","MSH","Fraser River",2,5,19,"Salish Sea","year"
"38",0.000602828799770803,0.000663554641279599,1.99264497568774e-05,0.00241170622960397,1.00085400414505,2025.13254925109,2282.41125466947,"Middle Shuswap","stand_BI","covariate","Summer","MSH","Fraser River",2,5,19,"Salish Sea","covariate"
"39",3.59507338624681,3.46986861408056,0.168728995171626,13.1020876699068,0.999740511435335,912.875756428412,1391.44098224363,"Lyons Ferry Fingerling","stand_BI","year","Fall","LYF","Snake River",2,3,17,"Columbia-Snake","year"
"40",0.000805387401125519,0.00101383974924337,2.05830378919159e-05,0.00366755866432493,1.00169398997606,1541.21811372717,2134.44070881408,"Lyons Ferry Fingerling","stand_BI","covariate","Fall","LYF","Snake River",2,3,17,"Columbia-Snake","covariate"
"41",1.22356843889936,1.28030803128804,0.0386265055483041,4.70461711951092,1.00090767510119,1547.11726302652,1600.46577944544,"Lewis River Wild","stand_BI","year","Fall","LRW","Lower Columbia River",2,1,15,"Columbia-Snake","year"
"42",0.000665084043390122,0.000778903567651034,1.49014059586342e-05,0.00270321773631106,1.00049558816405,1995.54119241158,2274.17493952158,"Lewis River Wild","stand_BI","covariate","Fall","LRW","Lower Columbia River",2,1,15,"Columbia-Snake","covariate"
"43",1.71778488981056,1.78820127075115,0.0513840800014841,6.81327628893394,1.00164717629132,1450.69186501528,1592.732822144,"Columbia Lower River Hatchery","stand_BI","year","Fall","LRH","Lower Columbia River",2,5,19,"Columbia-Snake","year"
"44",0.0009205060083683,0.00106558292481887,2.34571923927993e-05,0.00370533965864586,1.00327944502127,1844.31809132683,2286.86725867513,"Columbia Lower River Hatchery","stand_BI","covariate","Fall","LRH","Lower Columbia River",2,5,19,"Columbia-Snake","covariate"
"45",1.10272233170856,0.943728513492011,0.0452661148728974,3.51800155684259,1.00076000064126,1599.73022079183,1328.46007414229,"Hoko Fall Fingerling","stand_BI","year","Fall","HOK","North Washington Coast",2,4,18,"Washington Coast","year"
"46",0.000379906069516584,0.000442120161577754,9.49421225474392e-06,0.00151116666401494,1.00042074032471,1903.20879204643,1859.7416159265,"Hoko Fall Fingerling","stand_BI","covariate","Fall","HOK","North Washington Coast",2,4,18,"Washington Coast","covariate"
"47",1.7171669954344,1.27212441138863,0.0944181439869722,4.84588058858771,1.00156087222037,1526.04660133338,1433.16035961565,"Harrison River","stand_BI","year","Fall","HAR","Fraser River",2,4,18,"Salish Sea","year"
"48",0.000738158029483296,0.000733445412299631,3.05156771213261e-05,0.00267920448946708,1.00046837412432,1793.90011349601,2017.75468585622,"Harrison River","stand_BI","covariate","Fall","HAR","Fraser River",2,4,18,"Salish Sea","covariate"
"49",1.95145943616967,2.12768314425095,0.0662059509473485,7.57192635300022,1.00232043842688,1189.62793440301,2025.03174694522,"Hanford Wild Brights","stand_BI","year","Fall","HAN","Upper Columbia River",2,2,16,"Columbia-Snake","year"
"50",0.0011006900210845,0.00128908749690131,2.94006784547119e-05,0.00464333750275132,1.00155871360042,1572.69820355522,2177.05688380803,"Hanford Wild Brights","stand_BI","covariate","Fall","HAN","Upper Columbia River",2,2,16,"Columbia-Snake","covariate"
"51",1.10896835808956,0.995499038817557,0.0298921239827693,3.74809654039435,1.00016548408013,1782.79306302414,1716.03674741881,"Green River Fingerling","stand_BI","year","Fall","GRN","South Puget Sound",1,4,18,"Salish Sea","year"
"52",0.000650719556803196,0.000725016775421376,1.88873747119317e-05,0.00261970300568852,1.00141390366389,1739.638584614,2373.41171430827,"Green River Fingerling","stand_BI","covariate","Fall","GRN","South Puget Sound",1,4,18,"Salish Sea","covariate"
"53",2.2103069049528,2.11293940737714,0.0655431498909077,7.71360534772586,1.00341940105641,1197.02013540429,2285.68156282454,"George Adams Fall Fingerling","stand_BI","year","Summer/Fall","GAD","Hood Canal",1,2,16,"Salish Sea","year"
"54",0.000873815393548553,0.00104700974677557,2.09199477474745e-05,0.00360792044323405,1.00084403508928,1443.90580057416,2268.92652656804,"George Adams Fall Fingerling","stand_BI","covariate","Summer/Fall","GAD","Hood Canal",1,2,16,"Salish Sea","covariate"
"55",2.60098201626346,2.46152702358171,0.10110712036835,8.86470290934906,1.00049472838808,2514.76891262544,2560.01011038552,"Elwha River","stand_BI","year","Summer/Fall","ELW","Juan de Fuca",2,3,17,"Salish Sea","year"
"56",0.00157477987766393,0.00176748075967031,5.03922104704141e-05,0.00630084866697687,1.00314857728854,1097.03167079956,1890.26093657361,"Elwha River","stand_BI","covariate","Summer/Fall","ELW","Juan de Fuca",2,3,17,"Salish Sea","covariate"
"57",1.29086493921993,1.07689360343601,0.0704847623480468,4.00276793002282,1.00275010558271,1406.27917679182,1712.86307201082,"Elk River","stand_BI","year","Fall","ELK","Mid Oregon Coast",3,3,17,"Oregon Coast","year"
"58",0.000530237681072412,0.000639306422987881,1.57846380844934e-05,0.00228995615342992,1.00072454684697,1763.34124260006,2279.47037124928,"Elk River","stand_BI","covariate","Fall","ELK","Mid Oregon Coast",3,3,17,"Oregon Coast","covariate"
"59",2.35883915920451,1.64585095239461,0.171418060008642,6.47477688199992,1.00150364678894,1238.10748966681,1216.95326088199,"Cowlitz Fall Tule","stand_BI","year","Fall","CWF","Lower Columbia River",2,4,18,"Columbia-Snake","year"
"60",0.000676835040728294,0.000826498776419272,1.29545100332278e-05,0.00285173925834987,1.0037343960366,1631.90680646614,1801.75090043065,"Cowlitz Fall Tule","stand_BI","covariate","Fall","CWF","Lower Columbia River",2,4,18,"Columbia-Snake","covariate"
"61",3.6367889655787,1.68399347663486,1.36519708579399,7.81146252469278,1.00324638275395,1293.50877629134,1662.29022723653,"Cowichan River Fall","stand_BI","year","Fall","COW","Strait of Georgia",2,3,17,"Salish Sea","year"
"62",0.000895524782156055,0.000856657654144301,2.53935827193674e-05,0.00317342641722004,1.0013064607343,630.024773329405,1644.61590015924,"Cowichan River Fall","stand_BI","covariate","Fall","COW","Strait of Georgia",2,3,17,"Salish Sea","covariate"
"63",1.19842568285743,1.19998097410821,0.030501323086162,4.46888138734412,1.00224194566979,1500.41952036325,1734.57119411269,"Chilliwack River Fall","stand_BI","year","Fall","CHI","Fraser River",2,3,17,"Salish Sea","year"
"64",0.000613339983632285,0.000662984441429714,1.62332370090308e-05,0.00234178868143977,1.00098600344401,1960.25665504133,2396.01345922035,"Chilliwack River Fall","stand_BI","covariate","Fall","CHI","Fraser River",2,3,17,"Salish Sea","covariate"
"65",1.3298161691333,0.927881308186046,0.136564658533273,3.68659762659373,1.00224885082421,1628.35888506426,1451.17521414974,"Big Qualicum River Fall","stand_BI","year","Fall","BQR","Strait of Georgia",2,2,16,"Salish Sea","year"
"66",0.000732101130103216,0.000564758899072231,8.80268960519303e-05,0.00213552552202472,1.00262588586062,1446.32597897627,1233.81708949891,"Big Qualicum River Fall","stand_BI","covariate","Fall","BQR","Strait of Georgia",2,2,16,"Salish Sea","covariate"
"67",1.08812048723341,1.10981186225581,0.0316668175392624,4.00597412479834,1.00062607627295,1572.51859358326,2170.61550926999,"Atnarko","stand_BI","year","Summer/Fall","ATN","North/Central BC",2,2,16,"Salish Sea","year"
"68",0.00056010333388829,0.000589650406554868,1.80913099081608e-05,0.0021393295809411,1.00037833536264,1826.3242498051,2408.76822690254,"Atnarko","stand_BI","covariate","Summer/Fall","ATN","North/Central BC",2,2,16,"Salish Sea","covariate"
"69",1.42046222175391,1.38712577876807,0.0428284844207553,5.28588330100494,1.0017906533649,1637.57260663019,1600.97655699817,"Columbia Upriver Bright","Beuti_sti_scale","year","Fall","URB","Upper Columbia River",2,4,18,"Columbia-Snake","year"
"70",0.00197527432654765,0.00251806713808719,4.55827763661129e-05,0.00872584816723496,1.0033843667133,1179.42967465567,1578.47574206257,"Columbia Upriver Bright","Beuti_sti_scale","covariate","Fall","URB","Upper Columbia River",2,4,18,"Columbia-Snake","covariate"
"71",2.44323398976855,2.04135630524202,0.194996172563822,7.96541839248341,1.00332869240299,1227.41431356446,1714.82630725892,"Columbia River Summers","Beuti_sti_scale","year","Summer","SUM","Upper Columbia River",2,3,17,"Columbia-Snake","year"
"72",0.00350968081524802,0.00398471779466195,0.000108849013735032,0.0149574154101387,1.00247404126682,906.808233762957,1604.96565620292,"Columbia River Summers","Beuti_sti_scale","covariate","Summer","SUM","Upper Columbia River",2,3,17,"Columbia-Snake","covariate"
"73",1.31892372855139,1.00278570841133,0.0696155094968245,3.83724399094588,1.00066758761117,1441.86699964445,1103.28739775656,"Stillaguamish Fall Fingerling² ","Beuti_sti_scale","year","Summer","STL","Central Puget Sound",1,2,16,"Salish Sea","year"
"74",0.00256571182431819,0.00268228116489742,0.000136893264158824,0.010042953978796,1.00587063942791,1023.89783888035,1694.00218461738,"Stillaguamish Fall Fingerling² ","Beuti_sti_scale","covariate","Summer","STL","Central Puget Sound",1,2,16,"Salish Sea","covariate"
"75",2.78818770735264,2.43366129815254,0.0967651421203597,9.25400204642416,1.00360142232259,822.534329558626,1296.91838825817,"Skagit Summer Fingerling","Beuti_sti_scale","year","Summer","SSF","North Puget Sound",1,3,17,"Salish Sea","year"
"76",0.0012548779621333,0.00156339258007387,2.98434045894932e-05,0.0055017954698889,1.00022682937176,1350.32637766707,1961.49095405328,"Skagit Summer Fingerling","Beuti_sti_scale","covariate","Summer","SSF","North Puget Sound",1,3,17,"Salish Sea","covariate"
"77",1.50328724134529,1.77410832747765,0.0460470647972339,6.33780170345397,1.00204819200883,1235.6399625739,1205.16434327613,"Salmon River","Beuti_sti_scale","year","Fall","SRH","North Oregon Coast",3,4,18,"Oregon Coast","year"
"78",0.00225544539329428,0.00244889506929045,5.39083921994738e-05,0.00872185269042884,1.00086955914193,1152.58076962104,2001.56144868645,"Salmon River","Beuti_sti_scale","covariate","Fall","SRH","North Oregon Coast",3,4,18,"Oregon Coast","covariate"
"79",1.05046405827618,0.941529471394423,0.0291318914528233,3.40695294187619,1.00139810835825,1498.35380749272,1886.16314324683,"South Puget Sound Fall Fingerling","Beuti_sti_scale","year","Fall","SPS","South Puget Sound",1,1,15,"Salish Sea","year"
"80",0.000847418851858216,0.00111485562289191,2.3513886159429e-05,0.00387134617886022,0.999689900064866,2334.16812593584,2268.23368956332,"South Puget Sound Fall Fingerling","Beuti_sti_scale","covariate","Fall","SPS","South Puget Sound",1,1,15,"Salish Sea","covariate"
"81",1.32776738958686,1.54100654387796,0.0431743295485076,5.29679626863154,1.000645570413,1706.47130465985,1622.55282020726,"Spring Creek Tule","Beuti_sti_scale","year","Spring","SPR","Lower Columbia River",2,2,16,"Columbia-Snake","year"
"82",0.00220849163864328,0.00278939354433758,3.74191540946235e-05,0.0101624557615853,1.00138047245575,896.91348010175,1646.71016024073,"Spring Creek Tule","Beuti_sti_scale","covariate","Spring","SPR","Lower Columbia River",2,2,16,"Columbia-Snake","covariate"
"83",1.80299018660724,1.64172249006156,0.0501153904437444,6.17920847426574,1.00230786283184,1743.21033296622,1930.65917856507,"Tsoo-Yess Fall Fingerling","Beuti_sti_scale","year","Fall","SOO","North Washington Coast",2,1,15,"Washington Coast","year"
"84",0.00286269810020398,0.00367613269808548,4.94355028578057e-05,0.0133154170068551,1.0035155077179,1078.9873722602,1350.92998348157,"Tsoo-Yess Fall Fingerling","Beuti_sti_scale","covariate","Fall","SOO","North Washington Coast",2,1,15,"Washington Coast","covariate"
"85",1.05902276794662,1.00308689373421,0.028779165568463,3.72077582959254,1.00011342474841,1844.40622693105,2247.56750215232,"Skykomish Fall Fingerling","Beuti_sti_scale","year","Fall","SKY","Central Puget Sound",1,1,15,"Salish Sea","year"
"86",0.00118583721689909,0.00146375063439613,2.55912699186748e-05,0.0051770939470717,1.00095100264467,1562.07221799673,2256.86422457741,"Skykomish Fall Fingerling","Beuti_sti_scale","covariate","Fall","SKY","Central Puget Sound",1,1,15,"Salish Sea","covariate"
"87",1.06041272665701,1.00470788342008,0.030905109283462,3.73638257427328,1.0024782768877,1473.21346656917,2485.68445111215,"Skagit Spring Fingerling","Beuti_sti_scale","year","Spring","SKF","North Puget Sound",1,2,16,"Salish Sea","year"
"88",0.0011153647949899,0.00110174129263792,3.45945939730887e-05,0.00400921686195221,1.00684626582071,751.673096511029,1838.9409034821,"Skagit Spring Fingerling","Beuti_sti_scale","covariate","Spring","SKF","North Puget Sound",1,2,16,"Salish Sea","covariate"
"89",1.01654092632688,0.961898662480732,0.0267575146646757,3.4823369517142,1.00325192794115,1555.38403240652,1852.99710396297,"Lower Shuswap River Summer","Beuti_sti_scale","year","Summer","SHU","Fraser River",2,1,15,"Salish Sea","year"
"90",0.00132267563092635,0.00156297027773986,2.79069215776586e-05,0.00573168989209257,1.00246720557017,1047.1822695624,1390.49207902358,"Lower Shuswap River Summer","Beuti_sti_scale","covariate","Summer","SHU","Fraser River",2,1,15,"Salish Sea","covariate"
"91",1.10996768676188,1.07506709168815,0.0374597228578055,3.97559632604697,0.99985868881208,1717.67529536108,2218.32850023155,"Samish Fall Fingerling","Beuti_sti_scale","year","Fall","SAM","North Puget Sound",1,1,15,"Salish Sea","year"
"92",0.000901622875693269,0.00113211308577865,2.13192059558413e-05,0.00374268492478693,1.00171197547575,1913.16732695166,1706.86716788892,"Samish Fall Fingerling","Beuti_sti_scale","covariate","Fall","SAM","North Puget Sound",1,1,15,"Salish Sea","covariate"
"93",5.44778551849319,2.61448094230138,0.989374476034943,11.4101473112958,1.00597240209559,592.544480555297,722.748623089784,"Quinsam River Fall ","Beuti_sti_scale","year","Fall","QUI","Strait of Georgia",2,1,15,"Salish Sea","year"
"94",0.00246187236244586,0.00199221570396533,0.000125947035451307,0.00755206396225787,1.00419645135202,603.030194451772,1310.71437863329,"Quinsam River Fall ","Beuti_sti_scale","covariate","Fall","QUI","Strait of Georgia",2,1,15,"Salish Sea","covariate"
"95",0.838159817475268,0.841934088474742,0.0250288703270147,3.05292523878876,1.00042176734286,1548.5884263409,2218.94035052884,"Queets Fall Fingerling","Beuti_sti_scale","year","Fall","QUE","North Washington Coast",2,5,19,"Washington Coast","year"
"96",0.00130048343289623,0.00148450795877969,3.51094043452655e-05,0.00526332057484896,1.00176687880908,1083.30994044507,1691.2225412301,"Queets Fall Fingerling","Beuti_sti_scale","covariate","Fall","QUE","North Washington Coast",2,5,19,"Washington Coast","covariate"
"97",1.68542589533083,1.44350994922124,0.0747401041176213,5.4335117263603,1.00106815982688,876.730316250537,1320.46789474044,"Puntledge River Summer","Beuti_sti_scale","year","Summer","PPS","Strait of Georgia",2,5,19,"Salish Sea","year"
"98",0.000979323726354546,0.00111588495105871,2.55232870002418e-05,0.00389363830838211,1.0021843513723,1578.790920576,1983.75476888634,"Puntledge River Summer","Beuti_sti_scale","covariate","Summer","PPS","Strait of Georgia",2,5,19,"Salish Sea","covariate"
"99",1.86993121925436,1.44963234487346,0.0936232259561593,5.41447066212539,1.00095187099232,1275.02373364012,1256.55589240636,"Phillips River Fall","Beuti_sti_scale","year","Fall","PHI","Strait of Georgia",2,4,18,"Salish Sea","year"
"100",0.0010486627200008,0.00149457002829809,1.35335252020083e-05,0.00532158187781193,1.00576525555797,838.717210899229,1302.87476408377,"Phillips River Fall","Beuti_sti_scale","covariate","Fall","PHI","Strait of Georgia",2,4,18,"Salish Sea","covariate"
"101",2.31272304859287,1.69695558782848,0.118770530790339,6.33162375716475,1.00538772741676,939.036439490582,1548.39587987133,"Nooksack Spring Fingerling","Beuti_sti_scale","year","Spring","NSF","North Puget Sound",1,5,19,"Salish Sea","year"
"102",0.00152401331653857,0.00143909328381886,9.78161970611926e-05,0.00524802837127963,1.00022023112688,1319.66861554711,1051.4497127157,"Nooksack Spring Fingerling","Beuti_sti_scale","covariate","Spring","NSF","North Puget Sound",1,5,19,"Salish Sea","covariate"
"103",2.14631045935289,1.21704950935955,0.53654137988948,5.1744937574869,1.00183944096864,1611.35131170609,1741.21519376375,"Nisqually Fall Fingerling","Beuti_sti_scale","year","Fall","NIS","South Puget Sound",1,5,19,"Salish Sea","year"
"104",0.00107015881016597,0.00137479003425713,2.8252404207919e-05,0.00453106365148392,1.00080291832027,1632.86665938524,2598.19012004738,"Nisqually Fall Fingerling","Beuti_sti_scale","covariate","Fall","NIS","South Puget Sound",1,5,19,"Salish Sea","covariate"
"105",1.43797386535385,1.26277823518447,0.0595659985641212,4.65490541099454,1.00169001711388,2091.74317398118,2159.09032841163,"Middle Shuswap","Beuti_sti_scale","year","Summer","MSH","Fraser River",2,5,19,"Salish Sea","year"
"106",0.00136781555050207,0.00164496356982635,2.84577662608093e-05,0.00561601572945008,1.00034441117891,1626.60990539368,1958.21738264854,"Middle Shuswap","Beuti_sti_scale","covariate","Summer","MSH","Fraser River",2,5,19,"Salish Sea","covariate"
"107",3.12893187901634,2.86520784784894,0.13575230494967,10.9216667551993,1.00240155845525,886.740107353816,1453.02040956336,"Lyons Ferry Fingerling","Beuti_sti_scale","year","Fall","LYF","Snake River",2,3,17,"Columbia-Snake","year"
"108",0.00289362655712065,0.00339656970174019,7.43261857348399e-05,0.0118048204036576,1.00089778811944,1010.57179488492,1826.69422720766,"Lyons Ferry Fingerling","Beuti_sti_scale","covariate","Fall","LYF","Snake River",2,3,17,"Columbia-Snake","covariate"
"109",1.23790625033278,1.21626060431256,0.0413016763475301,4.49112626118,1.00540490545438,1405.63185115077,1881.3583851628,"Lewis River Wild","Beuti_sti_scale","year","Fall","LRW","Lower Columbia River",2,1,15,"Columbia-Snake","year"
"110",0.00146603823827191,0.00190600583494922,3.08974221285981e-05,0.00661931064410023,1.00247002197835,1350.1062855812,2148.41562931293,"Lewis River Wild","Beuti_sti_scale","covariate","Fall","LRW","Lower Columbia River",2,1,15,"Columbia-Snake","covariate"
"111",1.30989856024155,1.27038416703398,0.0473587481239688,4.55316965752158,1.00148553304315,1440.81890349371,1924.88230504494,"Columbia Lower River Hatchery","Beuti_sti_scale","year","Fall","LRH","Lower Columbia River",2,5,19,"Columbia-Snake","year"
"112",0.0079870497390951,0.00608128557429616,0.000334733466903152,0.0229646025610255,1.00172126146248,525.039471814957,666.737963981919,"Columbia Lower River Hatchery","Beuti_sti_scale","covariate","Fall","LRH","Lower Columbia River",2,5,19,"Columbia-Snake","covariate"
"113",1.23917876543966,1.01082601050909,0.0597942613396273,3.76647360954572,1.0016797937045,1931.95783028803,1763.34513279272,"Hoko Fall Fingerling","Beuti_sti_scale","year","Fall","HOK","North Washington Coast",2,4,18,"Washington Coast","year"
"114",0.00189933061273496,0.00227587300032116,3.14548824055267e-05,0.00816254155428003,1.00150232027313,769.836193040173,1469.06999890817,"Hoko Fall Fingerling","Beuti_sti_scale","covariate","Fall","HOK","North Washington Coast",2,4,18,"Washington Coast","covariate"
